0.011601, 0.504508, -0.197372, 2.809520
0.011651, 0.591903, -0.230268, 1.545236
0.011701, 0.568068, -0.348691, 0.026339
0.011751, 0.599848, -0.401323, -0.983332
0.011801, 0.591903, -0.394744, -1.457439
0.011851, 0.528343, -0.296058, -1.395980
0.011901, 0.464783, -0.197372, -0.676041
0.011951, 0.448893, -0.144740, -0.008780
0.012001, 0.337663, -0.125002, 0.017560
0.012051, 0.170818, -0.131581, -0.201934
0.012101, 0.003973, -0.217109, -0.219494
0.012151, -0.027808, -0.315796, -0.140476
0.012201, -0.051643, -0.381586, 0.079018
0.012251, -0.075478, -0.302637, 0.342410
0.012301, -0.035753, -0.157898, 0.289732
0.012351, -0.043698, -0.078949, -0.210714
0.012401, -0.043698, -0.052633, -0.807737
0.012451, -0.099313, -0.072370, -1.185266
0.012501, -0.035753, -0.098686, -1.115028
0.012551, 0.075478, -0.125002, -0.482886
0.012601, 0.146983, -0.065791, 0.421428
0.012651, 0.218488, 0.032895, 1.246725
0.012701, 0.266158, 0.111844, 1.685712
0.012751, 0.274103, 0.118423, 1.501337
0.012801, 0.242323, 0.085528, 0.719940
0.012851, 0.210543, 0.019737, -0.245833
0.012901, 0.218488, -0.092107, -0.921874
0.012951, 0.210543, -0.171056, -1.062350
0.013001, 0.210543, -0.243426, -0.658481
0.013051, 0.162873, -0.250005, 0.070238
0.013101, 0.091368, -0.223688, 0.737499
0.013151, -0.035753, -0.190793, 0.974552
0.013201, -0.059588, -0.177635, 0.807737
0.013251, -0.051643, -0.157898, 0.351190
0.013301, -0.003973, -0.125002, -0.149256
0.013351, 0.027808, -0.118423, -0.359970
0.013401, 0.051643, -0.177635, -0.289732
0.013451, 0.035753, -0.223688, -0.140476
0.013501, -0.059588, -0.190793, -0.149256
0.013551, -0.131093, -0.111844, -0.131696
0.013601, -0.146983, -0.052633, 0.140476
0.013651, -0.099313, -0.019737, 0.412648
0.013701, -0.051643, 0.085528, 0.342410
0.013751, -0.107258, 0.236847, 0.087798
0.013801, -0.162873, 0.375007, -0.017560
0.013851, -0.162873, 0.407903, -0.140476
0.013901, -0.202598, 0.381586, -0.272172
0.013951, -0.266158, 0.302637, -0.201934
0.014001, -0.274103, 0.243426, 0.000000
0.014052, -0.250268, 0.197372, 0.175595
0.014102, -0.289993, 0.236847, 0.342410
0.014152, -0.289993, 0.230268, 0.421428
0.014202, -0.274103, 0.276321, 0.491666
0.014252, -0.226433, 0.335533, 0.342410
0.014302, -0.186708, 0.355270, -0.105357
0.014352, -0.115203, 0.342112, -0.280952
0.014402, -0.051643, 0.263163, -0.263393
0.014452, -0.011918, 0.184214, -0.140476
0.014502, -0.059588, 0.197372, -0.122917
0.014552, -0.091368, 0.177635, 0.008780
0.014602, -0.107258, 0.098686, 0.237053
0.014652, -0.146983, -0.026316, 0.351190
0.014702, -0.186708, -0.118423, 0.184375
0.014752, -0.282048, -0.184214, 0.000000
0.014802, -0.305883, -0.302637, 0.087798
0.014852, -0.393278, -0.440798, 0.351190
0.014902, -0.464783, -0.500010, 0.351190
0.014952, -0.560123, -0.421061, 0.087798
0.015002, -0.607793, -0.315796, 0.000000
0.015052, -0.560123, -0.276321, 0.026339
0.015102, -0.512453, -0.296058, 0.061458
0.015152, -0.504508, -0.296058, -0.140476
0.015202, -0.544233, -0.190793, -0.219494
0.015252, -0.520398, -0.164477, 0.131696
0.015302, -0.464783, -0.190793, 0.342410
0.015352, -0.464783, -0.177635, -0.263393
0.015402, -0.512453, -0.098686, -0.825297
0.015452, -0.425058, -0.065791, -0.781398
0.015502, -0.305883, -0.072370, -0.474107
0.015552, -0.289993, -0.046054, -0.351190
0.015602, -0.361498, 0.098686, -0.263393
0.015652, -0.282048, 0.250005, 0.289732
0.015702, -0.115203, 0.289479, 0.588243
0.015752, -0.075478, 0.328954, 0.368750
0.015802, -0.131093, 0.328954, -0.035119
0.015852, -0.131093, 0.302637, -0.061458
0.015902, -0.059588, 0.223688, 0.017560
0.015952, -0.091368, 0.171056, -0.272172
0.016002, -0.210543, 0.151319, -0.632142
0.016052, -0.234378, 0.085528, -0.579464
0.016102, -0.194653, -0.072370, -0.377529
0.016152, -0.194653, -0.203951, -0.289732
0.016202, -0.289993, -0.296058, 0.026339
0.016252, -0.289993, -0.348691, 0.667261
0.016302, -0.250268, -0.315796, 1.123808
0.016352, -0.289993, -0.217109, 1.009671
0.016402, -0.393278, -0.125002, 0.605803
0.016452, -0.401223, -0.072370, 0.342410
0.016502, -0.369443, -0.072370, 0.000000
0.016552, -0.433003, -0.118423, -0.289732
0.016602, -0.536288, -0.171056, -0.359970
0.016652, -0.615738, -0.184214, -0.158036
0.016702, -0.671353, -0.138161, -0.070238
0.016752, -0.742858, -0.072370, -0.219494
0.016802, -0.734913, 0.039474, -0.289732
0.016852, -0.623683, 0.092107, -0.149256
0.016902, -0.488618, 0.138161, -0.096577
0.016952, -0.456838, 0.223688, -0.008780
0.017002, -0.401223, 0.263163, 0.368750
0.017052, -0.305883, 0.315796, 0.834076
0.017102, -0.242323, 0.361849, 0.877975
0.017152, -0.226433, 0.467114, 0.403869
0.017202, -0.186708, 0.506589, -0.114137
0.017252, -0.099313, 0.401323, -0.333631
0.017302, -0.083423, 0.184214, -0.333631
0.017352, -0.146983, 0.046054, -0.412648
0.017402, -0.282048, -0.019737, -0.280952
0.017453, -0.289993, -0.013158, 0.122917
0.017503, -0.258213, 0.039474, 0.421428
0.017553, -0.194653, 0.072370, 0.359970
0.017603, -0.115203, 0.217109, 0.210714
0.017653, -0.043698, 0.348691, 0.342410
0.017703, 0.027808, 0.447377, 0.588243
0.017753, 0.019863, 0.486851, 0.623362
0.017803, -0.035753, 0.539484, 0.324851
0.017853, -0.035753, 0.526326, -0.228274
0.017903, -0.035753, 0.401323, -0.755059
0.017953, -0.123148, 0.210530, -1.448659
0.018003, -0.313828, 0.000000, -1.878867
0.018053, -0.544233, -0.157898, -1.448659
0.018103, -0.631628, -0.236847, -0.298512
0.018153, -0.695188, -0.230268, 0.702380
0.018203, -0.726968, -0.131581, 1.255504
0.018253, -0.623683, -0.085528, 1.589135
0.018303, -0.401223, -0.125002, 1.615474
0.018353, -0.226433, -0.131581, 0.956993
0.018403, -0.194653, -0.118423, 0.096577
0.018453, -0.107258, -0.039474, -0.377529
0.018503, 0.051643, 0.006579, -0.684821
0.018553, 0.234378, -0.006579, -1.273064
0.018603, 0.274103, 0.026316, -1.887646
0.018653, 0.345608, -0.039474, -1.905206
0.018703, 0.393278, -0.217109, -1.273064
0.018753, 0.282048, -0.447377, -0.316071
0.018803, 0.146983, -0.546063, 0.676041
0.018853, 0.027808, -0.460535, 1.501337
0.018903, 0.019863, -0.302637, 2.019343
0.018953, 0.083423, -0.203951, 2.054462
0.019003, 0.107258, -0.105265, 1.343302
0.019053, 0.051643, 0.000000, 0.131696
0.019103, -0.019863, 0.092107, -0.834076
0.019153, -0.115203, 0.111844, -1.422320
0.019203, -0.226433, 0.092107, -1.905206
0.019253, -0.321773, 0.085528, -1.966664
0.019303, -0.297938, 0.072370, -1.255504
0.019353, -0.107258, 0.032895, -0.324851
0.019403, -0.051643, -0.032895, 0.342410
0.019453, -0.035753, -0.105265, 0.992112
0.019503, 0.043698, -0.072370, 1.474998
0.019553, 0.123148, 0.000000, 1.273064
0.019603, 0.146983, 0.190793, 0.526785
0.019653, 0.234378, 0.414482, -0.149256
0.019703, 0.440948, 0.519747, -0.544345
0.019753, 0.663408, 0.513168, -0.772618
0.019803, 0.663408, 0.460535, -0.834076
0.019853, 0.591903, 0.388165, -0.632142
0.019903, 0.417113, 0.269742, -0.307291
0.019953, 0.250268, 0.052633, 0.052679
0.020003, 0.131093, -0.125002, 0.166815
0.020053, 0.099313, -0.256584, 0.052679
0.020103, 0.146983, -0.335533, 0.017560
0.020153, 0.266158, -0.394744, 0.342410
0.020203, 0.274103, -0.493430, 0.869195
0.020253, 0.226433, -0.552642, 1.387201
0.020303, 0.146983, -0.414482, 1.527677
0.020353, 0.011918, -0.236847, 1.308183
0.020403, 0.019863, -0.118423, 0.842856
0.020453, 0.091368, -0.052633, -0.017560
0.020503, 0.099313, 0.006579, -1.053570
0.020553, 0.027808, 0.098686, -1.755950
0.020603, -0.075478, 0.131581, -1.685712
0.020653, -0.202598, 0.085528, -1.316963
0.020703, -0.385333, 0.078949, -1.027231
0.020753, -0.520398, 0.223688, -0.561904
0.020803, -0.425058, 0.375007, 0.254613
0.020853, -0.250268, 0.493430, 0.737499
0.020904, -0.115203, 0.644749, 0.649702
0.020954, -0.067533, 0.776331, 0.640922
0.021004, 0.107258, 0.822384, 0.746279
0.021054, 0.202598, 0.822384, 0.359970
0.021104, 0.194653, 0.769752, -0.430208
0.021154, 0.178763, 0.664486, -1.053570
0.021204, 0.313828, 0.467114, -1.141368
0.021254, 0.393278, 0.217109, -1.097469
0.021304, 0.385333, 0.072370, -0.860416
0.021354, 0.274103, -0.111844, -0.052679
0.021404, 0.242323, -0.217109, 0.948213
0.021454, 0.194653, -0.335533, 1.474998
0.021504, 0.091368, -0.381586, 1.369641
0.021554, 0.035753, -0.368428, 0.904314
0.021604, 0.083423, -0.407903, 0.597023
0.021654, 0.131093, -0.467114, 0.342410
0.021704, 0.083423, -0.513168, -0.026339
0.021754, -0.035753, -0.486851, -0.201934
0.021804, -0.123148, -0.388165, -0.263393
0.021854, -0.210543, -0.243426, -0.421428
0.021904, -0.289993, -0.184214, -0.632142
0.021954, -0.297938, -0.151319, -0.877975
0.022004, -0.282048, -0.105265, -1.036011
0.022054, -0.258213, -0.019737, -0.965773
0.022104, -0.194653, 0.032895, -0.447767
0.022154, -0.162873, 0.046054, 0.193155
0.022204, -0.075478, 0.125002, 0.693600
0.022254, -0.019863, 0.289479, 0.842856
0.022304, 0.083423, 0.500010, 0.544345
0.022354, 0.234378, 0.638170, -0.140476
0.022404, 0.329718, 0.657907, -0.948213
0.022454, 0.393278, 0.552642, -1.466218
0.022504, 0.401223, 0.407903, -1.527677
0.022554, 0.393278, 0.236847, -1.071130
0.022604, 0.329718, 0.000000, -0.228274
0.022654, 0.329718, -0.184214, 0.684821
0.022704, 0.345608, -0.342112, 1.123808
0.022754, 0.329718, -0.342112, 0.965773
0.022804, 0.305883, -0.342112, 0.632142
0.022854, 0.321773, -0.453956, 0.351190
0.022904, 0.321773, -0.546063, 0.131696
0.022954, 0.274103, -0.572379, 0.070238
0.023004, 0.218488, -0.467114, 0.210714
0.023054, 0.218488, -0.296058, 0.351190
0.023104, 0.170818, -0.184214, 0.342410
0.023154, 0.083423, -0.111844, -0.008780
0.023204, 0.011918, 0.000000, -0.526785
0.023254, -0.059588, 0.138161, -1.229165
0.023304, -0.139038, 0.210530, -1.615474
0.023354, -0.226433, 0.190793, -1.369641
0.023404, -0.234378, 0.138161, -0.728719
0.023454, -0.258213, 0.184214, -0.070238
0.023504, -0.305883, 0.342112, 0.553124
0.023554, -0.274103, 0.440798, 1.097469
0.023604, -0.186708, 0.500010, 1.334522
0.023654, -0.131093, 0.526326, 1.000892
0.023704, -0.075478, 0.598696, 0.465327
0.023754, -0.035753, 0.598696, -0.035119
0.023804, 0.043698, 0.513168, -0.324851
0.023854, 0.083423, 0.401323, -0.500446
0.023904, 0.035753, 0.250005, -0.386309
0.023954, 0.019863, 0.157898, -0.043899
0.024004, 0.035753, 0.092107, 0.289732
0.024054, 0.027808, 0.019737, 0.351190
0.024104, -0.003973, -0.072370, 0.342410
0.024154, 0.019863, -0.157898, 0.421428
0.024204, 0.027808, -0.223688, 0.430208
0.024254, -0.035753, -0.230268, 0.447767
0.024304, -0.075478, -0.223688, 0.614583
0.024355, -0.075478, -0.197372, 0.781398
0.024405, -0.099313, -0.131581, 0.553124
0.024455, -0.186708, -0.026316, 0.017560
0.024505, -0.226433, 0.125002, -0.535565
0.024555, -0.234378, 0.243426, -1.071130
0.024605, -0.297938, 0.322375, -1.545236
0.024655, -0.425058, 0.348691, -1.659373
0.024705, -0.409168, 0.348691, -1.290623
0.024755, -0.393278, 0.348691, -0.693600
0.024805, -0.369443, 0.302637, -0.079018
0.024855, -0.329718, 0.296058, 0.395089
0.024905, -0.282048, 0.289479, 0.605803
0.024955, -0.194653, 0.302637, 0.474107
0.025005, -0.139038, 0.342112, 0.114137
0.025055, -0.067533, 0.348691, -0.237053
0.025105, 0.027808, 0.328954, -0.447767
0.025155, 0.091368, 0.243426, -0.561904
0.025205, 0.146983, 0.111844, -0.605803
0.025255, 0.139038, -0.065791, -0.500446
0.025305, 0.083423, -0.230268, -0.298512
0.025355, 0.019863, -0.440798, 0.035119
0.025405, -0.019863, -0.565800, 0.509226
0.025455, -0.027808, -0.605275, 0.930654
0.025505, 0.003973, -0.546063, 1.281844
0.025555, 0.075478, -0.526326, 1.510117
0.025605, 0.107258, -0.480272, 1.352082
0.025655, 0.139038, -0.342112, 0.667261
0.025705, 0.091368, -0.230268, -0.201934
0.025755, 0.019863, -0.092107, -0.965773
0.025805, -0.011918, -0.019737, -1.606694
0.025855, -0.035753, 0.125002, -2.089581
0.025905, -0.107258, 0.157898, -2.115920
0.025955, -0.170818, 0.184214, -1.597915
0.026005, -0.234378, 0.190793, -0.913094
0.026055, -0.337663, 0.131581, -0.052679
0.026105, -0.448893, 0.032895, 0.939433
0.026155, -0.433003, 0.013158, 1.747170
0.026205, -0.401223, 0.072370, 1.738391
0.026255, -0.353553, 0.217109, 1.194046
0.026305, -0.170818, 0.322375, 0.553124
0.026355, 0.019863, 0.342112, -0.289732
0.026405, 0.099313, 0.328954, -1.308183
0.026455, 0.083423, 0.302637, -1.993004
0.026505, 0.075478, 0.269742, -1.922765
0.026555, 0.186708, 0.092107, -1.185266
0.026605, 0.234378, -0.078949, -0.175595
0.026655, 0.226433, -0.144740, 0.860416
0.026705, 0.258213, -0.217109, 1.940325
0.026755, 0.337663, -0.328954, 2.686604
0.026805, 0.282048, -0.447377, 2.818300
0.026855, 0.194653, -0.447377, 2.361753
0.026905, 0.170818, -0.282900, 1.545236
0.026955, 0.186708, -0.026316, 0.597023
0.027005, 0.210543, 0.236847, -0.193155
0.027055, 0.242323, 0.453956, -1.071130
0.027105, 0.226433, 0.703961, -2.115920
0.027155, 0.154928, 0.927649, -2.897318
0.027205, 0.059588, 0.947387, -2.712943
0.027255, -0.011918, 0.763172, -1.843748
0.027305, -0.091368, 0.565800, -0.790178
0.027355, -0.178763, 0.493430, 0.342410
0.027405, -0.178763, 0.453956, 1.387201
0.027455, -0.107258, 0.348691, 1.957885
0.027505, -0.139038, 0.164477, 1.518897
0.027555, -0.258213, 0.052633, 0.544345
0.027605, -0.305883, 0.013158, -0.237053
0.027655, -0.210543, -0.078949, -0.491666
0.027705, -0.107258, -0.125002, -0.500446
0.027755, -0.043698, -0.111844, -0.324851
0.027806, 0.091368, -0.105265, 0.307291
0.027856, 0.282048, -0.177635, 0.965773
0.027906, 0.401223, -0.276321, 1.115028
0.027956, 0.353553, -0.342112, 0.544345
0.028006, 0.329718, -0.381586, 0.079018
0.028056, 0.472728, -0.453956, 0.184375
0.028106, 0.647518, -0.460535, 0.087798
0.028156, 0.631628, -0.342112, -0.359970
0.028206, 0.615738, -0.171056, -0.482886
0.028256, 0.655463, -0.019737, -0.491666
0.028306, 0.528343, 0.118423, -1.053570
0.028356, 0.274103, 0.230268, -1.755950
0.028406, 0.083423, 0.289479, -1.808629
0.028456, 0.075478, 0.348691, -1.369641
0.028506, 0.059588, 0.434219, -0.825297
0.028556, -0.019863, 0.513168, -0.061458
0.028606, -0.043698, 0.559221, 0.948213
0.028656, 0.019863, 0.500010, 1.712051
0.028706, 0.027808, 0.401323, 1.501337
0.028756, -0.035753, 0.368428, 0.351190
0.028806, -0.051643, 0.263163, -1.097469
0.028856, 0.051643, 0.006579, -1.887646
0.028906, 0.234378, -0.282900, -1.993004
0.028956, 0.329718, -0.500010, -1.483778
0.029006, 0.409168, -0.638170, -0.061458
0.029056, 0.599848, -0.677645, 1.755950
0.029106, 0.726968, -0.703961, 2.853419
0.029156, 0.726968, -0.664486, 2.949996
0.029206, 0.814363, -0.592117, 2.511009
0.029256, 0.973263, -0.552642, 1.764730
0.029306, 1.092438, -0.506589, 0.702380
0.029356, 1.084493, -0.467114, -0.438988
0.029406, 0.965318, -0.381586, -1.395980
0.029456, 0.798473, -0.250005, -2.063242
0.029506, 0.591903, -0.157898, -2.493449
0.029556, 0.369443, -0.131581, -2.431991
0.029606, 0.178763, -0.118423, -1.905206
0.029656, 0.083423, -0.072370, -0.781398
0.029706, 0.099313, 0.013158, 0.711160
0.029756, 0.178763, 0.105265, 2.036902
0.029806, 0.202598, 0.289479, 2.712943
0.029856, 0.218488, 0.467114, 2.449551
0.029906, 0.258213, 0.664486, 1.141368
0.029956, 0.289993, 0.815805, -0.842856
0.030006, 0.321773, 0.848700, -2.677824
0.030056, 0.377388, 0.828963, -3.863090
0.030106, 0.353553, 0.763172, -3.933329
0.030156, 0.337663, 0.605275, -2.818300
0.030206, 0.313828, 0.361849, -0.798957
0.030256, 0.361498, 0.171056, 1.290623
0.030306, 0.393278, -0.013158, 2.844639
0.030356, 0.488618, -0.184214, 3.511900
0.030406, 0.607793, -0.296058, 3.397764
0.030456, 0.719023, -0.394744, 2.519789
0.030506, 0.790528, -0.375007, 1.264284
0.030556, 0.806418, -0.230268, 0.061458
0.030606, 0.814363, -0.125002, -0.588243
0.030656, 0.814363, -0.131581, -0.702380
0.030706, 0.742858, -0.131581, -0.869195
0.030756, 0.607793, -0.164477, -1.071130
0.030806, 0.448893, -0.243426, -1.097469
0.030856, 0.266158, -0.381586, -0.535565
0.030906, 0.146983, -0.453956, 0.193155
0.030956, 0.043698, -0.401323, 0.913094
0.031006, -0.019863, -0.157898, 1.395980
0.031056, 0.019863, 0.131581, 1.615474
0.031106, 0.083423, 0.375007, 1.308183
0.031156, 0.067533, 0.480272, 0.693600
0.031207, 0.027808, 0.559221, -0.184375
0.031257, -0.043698, 0.730277, -1.229165
0.031307, -0.107258, 0.822384, -2.194938
0.031357, -0.162873, 0.875017, -2.870979
0.031407, -0.115203, 0.789489, -3.029014
0.031457, -0.043698, 0.546063, -2.581247
0.031507, 0.011918, 0.230268, -1.536456
0.031557, 0.051643, -0.105265, 0.070238
0.031607, 0.083423, -0.355270, 1.826188
0.031657, 0.146983, -0.500010, 3.108032
0.031707, 0.289993, -0.592117, 3.784073
0.031757, 0.480673, -0.473693, 3.468002
0.031807, 0.671353, -0.282900, 2.396872
0.031857, 0.782583, -0.085528, 0.834076
0.031907, 0.798473, -0.032895, -0.746279
0.031957, 0.758748, -0.085528, -2.080801
0.032007, 0.655463, -0.177635, -2.993895
0.032057, 0.456838, -0.289479, -3.248508
0.032107, 0.282048, -0.440798, -2.818300
0.032157, 0.162873, -0.664486, -1.791069
0.032207, 0.075478, -0.835542, -0.386309
0.032257, 0.019863, -0.861859, 1.036011
0.032307, -0.011918, -0.743435, 2.230057
0.032357, 0.011918, -0.539484, 3.020234
0.032407, 0.131093, -0.296058, 3.160710
0.032457, 0.218488, -0.039474, 2.414432
0.032507, 0.234378, 0.355270, 0.948213
0.032557, 0.329718, 0.717119, -0.772618
0.032607, 0.337663, 0.980282, -2.414432
0.032657, 0.329718, 1.078968, -3.652376
0.032707, 0.210543, 1.039494, -4.082584
0.032757, 0.131093, 0.894754, -3.590918
0.032807, 0.027808, 0.618433, -2.273956
0.032857, -0.051643, 0.256584, -0.386309
0.032907, -0.107258, -0.105265, 1.615474
0.032957, -0.099313, -0.335533, 3.037794
0.033007, -0.091368, -0.427640, 3.573359
0.033057, -0.003973, -0.421061, 3.336305
0.033107, 0.107258, -0.394744, 2.607586
0.033157, 0.226433, -0.381586, 1.580355
0.033207, 0.321773, -0.368428, 0.368750
0.033257, 0.337663, -0.342112, -0.702380
0.033307, 0.282048, -0.394744, -1.211606
0.033357, 0.218488, -0.519747, -1.404760
0.033407, 0.107258, -0.618433, -1.474998
0.033457, -0.027808, -0.657907, -1.290623
0.033507, -0.059588, -0.703961, -0.456547
0.033557, -0.003973, -0.763172, 0.763838
0.033607, -0.011918, -0.710540, 1.589135
0.033657, -0.043698, -0.526326, 2.019343
0.033707, -0.035753, -0.269742, 2.265176
0.033757, 0.019863, -0.006579, 1.896426
0.033807, 0.019863, 0.302637, 0.544345
0.033857, -0.043698, 0.677645, -1.220385
0.033907, -0.043698, 1.019756, -2.309075
0.033957, 0.019863, 1.243445, -2.669044
0.034007, -0.027808, 1.335552, -2.669044
0.034057, -0.218488, 1.394764, -2.370533
0.034107, -0.345608, 1.355289, -1.527677
0.034157, -0.353553, 1.197391, -0.438988
0.034207, -0.401223, 0.875017, 0.342410
0.034257, -0.456838, 0.546063, 0.588243
0.034307, -0.448893, 0.322375, 1.027231
0.034357, -0.274103, 0.236847, 1.782289
0.034407, -0.146983, 0.131581, 2.221277
0.034457, -0.099313, 0.151319, 1.870087
0.034507, -0.107258, 0.164477, 0.956993
0.034557, -0.027808, -0.019737, -0.070238
0.034607, -0.003973, -0.322375, -1.115028
0.034658, -0.091368, -0.697382, -1.817408
0.034708, -0.202598, -1.032914, -1.352082
0.034758, -0.242323, -1.230287, 0.254613
0.034808, -0.266158, -1.309236, 1.966664
0.034858, -0.321773, -1.230287, 2.800741
0.034908, -0.448893, -1.052652, 2.774401
0.034958, -0.488618, -0.888175, 2.177378
0.035008, -0.472728, -0.736856, 1.158927
0.035058, -0.472728, -0.513168, -0.184375
0.035108, -0.496563, -0.203951, -1.308183
0.035158, -0.472728, 0.190793, -2.010563
0.035208, -0.440948, 0.546063, -2.686604
0.035258, -0.488618, 0.763172, -3.415323
0.035308, -0.615738, 0.782910, -3.784073
0.035358, -0.679298, 0.644749, -3.388984
0.035408, -0.695188, 0.453956, -2.168599
0.035458, -0.687243, 0.250005, -0.254613
0.035508, -0.639573, 0.111844, 2.045682
0.035558, -0.512453, 0.032895, 3.933329
0.035608, -0.369443, 0.092107, 4.398655
0.035658, -0.289993, 0.296058, 3.345085
0.035708, -0.210543, 0.434219, 1.404760
0.035758, -0.083423, 0.453956, -0.640922
0.035808, 0.043698, 0.355270, -2.203718
0.035858, 0.107258, 0.223688, -2.949996
0.035908, 0.178763, 0.111844, -2.712943
0.035958, 0.146983, -0.013158, -1.755950
0.036008, 0.059588, -0.263163, -0.403869
0.036058, -0.035753, -0.618433, 0.869195
0.036108, -0.115203, -0.986861, 1.676932
0.036158, -0.139038, -1.190812, 1.993004
0.036208, -0.154928, -1.236866, 2.168599
0.036258, -0.131093, -1.138180, 2.309075
0.036308, -0.139038, -0.861859, 2.072021
0.036358, -0.226433, -0.453956, 1.352082
0.036408, -0.282048, 0.006579, 0.412648
0.036458, -0.297938, 0.401323, -0.719940
0.036508, -0.313828, 0.677645, -2.045682
0.036558, -0.440948, 0.842121, -3.301186
0.036608, -0.568068, 0.881596, -3.687495
0.036658, -0.671353, 0.763172, -2.888538
0.036708, -0.726968, 0.552642, -1.431099
0.036758, -0.854088, 0.427640, -0.087798
0.036808, -0.901758, 0.348691, 1.097469
0.036858, -0.798473, 0.276321, 2.001783
0.036908, -0.623683, 0.203951, 2.142259
0.036958, -0.560123, 0.210530, 1.597915
0.037008, -0.544233, 0.197372, 1.132588
0.037058, -0.345608, 0.177635, 1.000892
0.037108, -0.170818, 0.164477, 0.640922
0.037158, -0.170818, 0.157898, -0.105357
0.037208, -0.170818, 0.138161, -0.597023
0.037258, -0.099313, -0.059212, -0.816517
0.037308, -0.091368, -0.335533, -0.711160
0.037358, -0.178763, -0.611854, -0.272172
0.037408, -0.289993, -0.769752, 0.684821
0.037458, -0.282048, -0.763172, 1.738391
0.037508, -0.242323, -0.657907, 2.493449
0.037558, -0.146983, -0.473693, 2.660265
0.037608, -0.027808, -0.138161, 1.755950
0.037658, 0.035753, 0.269742, -0.158036
0.037708, 0.027808, 0.605275, -2.036902
0.037758, 0.035753, 0.815805, -3.274847
0.037808, 0.011918, 0.927649, -3.661156
0.037858, -0.099313, 1.032914, -3.046574
0.037908, -0.178763, 1.171075, -1.518897
0.037958, -0.170818, 1.230287, 0.351190
0.038008, -0.250268, 1.210549, 1.281844
0.038058, -0.385333, 1.151338, 1.264284
0.038109, -0.504508, 0.953966, 0.763838
0.038159, -0.568068, 0.644749, 0.043899
0.038209, -0.607793, 0.335533, -0.588243
0.038259, -0.615738, 0.046054, -0.737499
0.038309, -0.504508, -0.131581, -0.140476
0.038359, -0.289993, -0.289479, 0.553124
0.038409, -0.154928, -0.407903, 0.702380
0.038459, -0.099313, -0.526326, 0.623362
0.038509, 0.011918, -0.769752, 0.755059
0.038559, 0.162873, -1.098705, 1.044790
0.038609, 0.218488, -1.309236, 1.053570
0.038659, 0.258213, -1.355289, 1.255504
0.038709, 0.369443, -1.375026, 1.624254
0.038759, 0.512453, -1.335552, 1.334522
0.038809, 0.464783, -1.203970, 0.070238
0.038859, 0.321773, -0.986861, -1.334522
0.038909, 0.210543, -0.828963, -2.159819
0.038959, 0.178763, -0.651328, -2.370533
0.039009, 0.011918, -0.381586, -1.931545
0.039059, -0.067533, -0.006579, -0.860416
0.039109, -0.019863, 0.460535, 0.403869
0.039159, 0.027808, 0.881596, 1.062350
0.039209, 0.027808, 1.164496, 0.763838
